abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,print_section
J B Oakes series; describes S Koreans' desire for continued Amer presence; finds they still appear to lack self-confidence in their ability to survive despite their own econ growth and solidity as a nation; holds US does have direct responsibility and immediate interest in making S Korea capable of defending itself but its obligation to continue to retain troops will diminish when that goal is achieved; Seoul illus,https://www.nytimes.com/1970/11/23/archives/yankee-please-stay-a-little-while-still-fearful-of-north-south.html,J B Oakes series; describes S Koreans' desire for continued Amer presence; finds they still appear to lack self-confidence in their ability to survive despite their own econ growth and solidity as a nation; holds US does have direct responsibility...,"SEOUL, Korea—The one country in the world where an American is least likely to be greeted with that bitter slogan “Yankee Go Home” is the Re public of Korea. This is not because the Korean people are fonder of Amer ican troops than the people of other countries where United States forces are stationed and where the American presence is pervasive and American influence ubiquitous. It is simply be cause the South Koreans, vividly re membering what happened twenty years ago, want the Americans on hand if they have to face another invasion.",37,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'NEW YORK TIMES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'SURVEYS AND SERIES OF ARTICLES', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'UNIFICATION', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 5, 'major': 'N'}]",1970-11-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/faeaa9e1-2bff-5aea-945b-c13fa935a2ac,1379,nyt://article/faeaa9e1-2bff-5aea-945b-c13fa935a2ac,"Yankee, Please Stay a Little While",,,"Yankee, Please Stay a Little While",,,,By John B. Oakes,"[{'firstname': 'John', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Por,https://www.nytimes.com/1970/11/22/archives/pyongyang-chief-solidifies-rule-118-new-members-named-to-party.html,Por,"SEOUL, South Korea, Nov. 21—Premier Kim II Sung has further solidified his position as the unchallenged ruler of North Korea as a result of last week's Communist party con gress, according to informed South Koreans.",11,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'NORTH', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'KIM II SUNG', 'rank': 3, 'major': 'N'}]",1970-11-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/714dd384-1963-5426-9635-f92fdc52b295,500,nyt://article/714dd384-1963-5426-9635-f92fdc52b295,PYONGYANG CHIEF SOLIDIFIES RULE,,,PYONGYANG CHIEF SOLIDIFIES RULE,,,,,[],,
"About 40 students lock themselves into library of Seoul Natl Univ Law Coll library after police break up memorial meeting for Chun Tae Il, young garment worker, who burned himself to death to protest workshop conditions; Govt closes law coll and Liberal Arts Coll, stations riot police outside; reptdly fears protest movement may go beyond immediate issue; striking students charge poor have remained poor despite current econ boom, that Govt has failed to correct illegalities",https://www.nytimes.com/1970/11/22/archives/seoul-students-support-workers-40-strike-to-back-drive-for-better.html,"About 40 students lock themselves into library of Seoul Natl Univ Law Coll library after police break up memorial meeting for Chun Tae Il, young garment worker, who burned himself to death to protest workshop conditions; Govt closes law coll and L...","SEOUL, South Korea, Nov. 21 —About 40 students locked themselves into the library of the College of Law of Seoul Na tional University yesterday after the police broke up a memorial meeting for a young worker who burned himself to death last week.",10,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'APPAREL', 'rank': 6, 'major': 'N'}]",1970-11-22T05:00:00+0000,article,None,Archives,Archives,nyt://article/eeea11cd-56af-5ea4-a32f-69c0134a01d4,700,nyt://article/eeea11cd-56af-5ea4-a32f-69c0134a01d4,SEOUL STUDENTS SUPPORT WORKERS,,,SEOUL STUDENTS SUPPORT WORKERS,,,,By Henry Kamm  Special to The New York Times,"[{'firstname': 'Henry', 'middlename': 'Kamm', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Sec Laird makes special plea for favorable Cong action on planned supplemental request for US mil assistance funds,https://www.nytimes.com/1970/11/18/archives/laird-confirms-that-rise-in-defense-budget-is-likely-laird-confirms.html,Sec Laird makes special plea for favorable Cong action on planned supplemental request for US mil assistance funds,"WASHINGTON, Nov. 17— Defense Secretary Melvin R Laird said tonight that “inevi table upward pressures” would probably force the Nixon Ad ministration to seek an increase in its defense budget next year. ",1,The New York Times,[],"[{'name': 'glocations', 'value': 'UNION OF SOVIET SOCIALIST REPUBLICS', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Cambodia', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'ECONOMIC CLUB OF NY', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'BUDGET', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Arms Control and Limitation and Disarmament', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'COMMUNIST-WESTERN CONFRONTATION', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'ISRAELI-ARAB CONFLICT', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': '1ST N 16 PAR', 'rank': 15, 'major': 'N'}]",1970-11-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/56deb18a-81fb-59c4-beec-755e419717c8,646,nyt://article/56deb18a-81fb-59c4-beec-755e419717c8,Laird Confirms That Rise In Defense Budget Is Likely,,,Laird Confirms That Rise In Defense Budget Is Likely,,,,By William Beecher Special to The New York Times,"[{'firstname': 'William', 'middlename': 'Beecher', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
comment; Italy is 7th NATO member to recognize Communist China,https://www.nytimes.com/1970/11/08/archives/korean-reds-edge-closer-to-peking-premier-criticizes-soviet-in.html,comment; Italy is 7th NATO member to recognize Communist China,"SEOUL, South Korea, Nov. 7 —North Korea has made plain that it is moving closer to Pe king under its “independent line” policy. ",5,The New York Times,[],"[{'name': 'glocations', 'value': 'Far East, South and Southeast Asia and Pacific Areas', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Far East, South and Southeast Asia and Pacific Areas', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA, NORTH', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'NORTH', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Italy', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'COMMUNISM', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'AGRICULTURE AND AGRICULTURAL PRODUCTS', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN RELATIONS AND SERVICE', 'rank': 9, 'major': 'N'}]",1970-11-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/48a0bb46-3a35-5577-9682-1a11d4473f2a,609,nyt://article/48a0bb46-3a35-5577-9682-1a11d4473f2a,KOREAN REDS EDGE CLOSER TO PEKING,,,KOREAN REDS EDGE CLOSER TO PEKING,,,,,[],,
"US to withdraw lone Amer div, 2d Inf, guarding 18-mi stretch of demilitarized zone, turn over defense of entire 155-mi boundary to S Korea; Adm official links move to effort to reduce danger of border clashes with decisions on involvement of Amer troops being made by comdrs at front; says bulk of Amer troops and their supporting units, positioned many mi to rear, will remain, that Amer troop involvement in any hostilities would come only in event of major invasion by N Koreans, with decisions made at high level; S Korea reptdly resisted withdrawal of Amer div, proposed alternative move; Defense Dept officials see savings of $400-to $500-million a yr from inactivation of withdrawn div; will propose funds be used to build up S Korean forces; map",https://www.nytimes.com/1970/11/05/archives/us-to-withdraw-division-on-guard-at-dmz-in-korea-move-will-reduce.html,"US to withdraw lone Amer div, 2d Inf, guarding 18-mi stretch of demilitarized zone, turn over defense of entire 155-mi boundary to S Korea; Adm official links move to effort to reduce danger of border clashes with decisions on involvement of Amer ...","WASHINGTON, Nov. 4 — The United States has decided to withdraw the lone Ameri can division guarding an 18 mile stretch of the Korean de militarized zone, turning over the defense of the entire 155 mile boundary to South Korea. ",1,The New York Times,[],"[{'name': 'organizations', 'value': 'United Nations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ASSEMBLY', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': '1970 SESSION', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 4, 'major': 'N'}]",1970-11-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/0ff33b3e-7019-59c0-8331-ae91f5587b39,978,nyt://article/0ff33b3e-7019-59c0-8331-ae91f5587b39,U.S TO WITHDRAW DIVISION ON GUARD AT DE IN KOREA,,,U.S TO WITHDRAW DIVISION ON GUARD AT DE IN KOREA,,,,By William Beecher;Special to The New York Times,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Beecher', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"Nixon Adm reptdly has prepared supplemental request for about $250-million in mil and econ aid for Govt, roughly $160-million in direct grants of mil aid; is undecided on when to present request to Cong; proposal represents sharp increase in aid; $40-million in aid announced on Aug 20 was borrowed from funds allotted to other countries, and will be repaid if new appropriation is approved",https://www.nytimes.com/1970/11/12/archives/us-plans-billion-in-aid-for-mideast-and-asian-nations-white-house.html,"Nixon Adm reptdly has prepared supplemental request for about $250-million in mil and econ aid for Govt, roughly $160-million in direct grants of mil aid; is undecided on when to present request to Cong; proposal represents sharp increase in aid; ...","WASHINGTON, Nov. 11— The Nixon Administration has reportedly prepared a supple mental request for roughly $1‐billion in military and eco nomic aid for Cambodia, Israel, South Korea, Jordan, Lebanon and Indonesia.",1,The New York Times,[],"[{'name': 'glocations', 'value': 'JORDAN, HASHEMITE KINGDOM OF', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Far East, South and Southeast Asia and Pacific Areas', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Far East, South and Southeast Asia and Pacific Areas', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'INDONESIA, REPUBLIC OF', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Cambodia', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'ECONOMIC CONDITIONS, DEVELOPMENT AND SYSTEMS', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'ISRAELI-ARAB CONFLICT', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': '3D N 1 PAR', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'ISRAELI-ARAB CONFLICT', 'rank': 16, 'major': 'N'}, {'name': 'subject', 'value': 'N 2 PAR', 'rank': 17, 'major': 'N'}]",1970-11-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/a6473c16-d4c2-5c35-8070-31d212efd9b2,841,nyt://article/a6473c16-d4c2-5c35-8070-31d212efd9b2,U.S. PLANS BILLION IN AID FOR MIDEAST AND ASIAN NATIONS,,,U.S. PLANS BILLION IN AID FOR MIDEAST AND ASIAN NATIONS,,,,By Hedrick Smith;Special to The New York Times,"[{'firstname': 'Hedrick', 'middlename': None, 'lastname': 'Smith', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"N Korean Premier Kim Il Sung says N Korean leaders thought they were close to war with US after capture of Pueblo in '68, rept to Workers (Communist) party cong; says situation was tense, that N Korea's readiness to fight 'forced aggressors' to give in",https://www.nytimes.com/1970/11/04/archives/premier-says-north-korea-saw-a-war-with-us-near-in-1968.html,"N Korean Premier Kim Il Sung says N Korean leaders thought they were close to war with US after capture of Pueblo in '68, rept to Workers (Communist) party cong; says situation was tense, that N Korea's readiness to fight 'forced aggressors' to gi...","TOKYO, Nov. 3 (UPI) —The leaders of North Korea thought they were close to war with the United States after the cap ture of the reconnaissance ship Pueblo in 1968, the North Ko rean Premier, Marshal Kim II Sung, said yesterday. ",16,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'NORTH', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'PUEBLO INCIDENT', 'rank': 4, 'major': 'N'}]",1970-11-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/4fae7c99-c765-5580-b22f-8e2ccaa1190f,330,nyt://article/4fae7c99-c765-5580-b22f-8e2ccaa1190f,Premier Says North Korea Saw A War With U.S. Near in 1968,,,Premier Says North Korea Saw A War With U.S. Near in 1968,,,,,[],,
J L Stoik elected exec vp and chief exec,https://www.nytimes.com/1970/11/07/archives/executive-changes.html,J L Stoik elected exec vp and chief exec,"Peter G. Peterson, chairman and chief executive officer, has relinquished the title of president and Henry E. Bowes was named to that position and Everett F. Wagner was appointed vice chairman at the Bell & Howell Company. Both men were for merly executive vice presidents at the camera and electronics manufacturer.",42,The New York Times,[],"[{'name': 'organizations', 'value': 'DAYTON POWER & LIGHT CO.', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'BELL & HOWELL CO.', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'KOREA OIL CORP', 'rank': 3, 'major': 'N'}]",1970-11-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/1a27b70c-7797-50e3-8a72-99978562c5a4,229,nyt://article/1a27b70c-7797-50e3-8a72-99978562c5a4,Executive Changes,,,Executive Changes,,,,,[],,
S Korean defense officials appear embarrasssed by US decision to withdraw div; say talks on withdrawal of US troops are still under discussion,https://www.nytimes.com/1970/11/06/archives/seoul-embarrassed-by-us-troop-plans.html,S Korean defense officials appear embarrasssed by US decision to withdraw div; say talks on withdrawal of US troops are still under discussion,"SEOUL, South Korea, Nov. 5 —South Korean defense offi dais appeared embarrassed to day by the United States deci sion to withdraw American troops from the demilitarized zone.",6,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}]",1970-11-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/b6d84629-2ccf-53b9-8a7e-97fc2089dc54,161,nyt://article/b6d84629-2ccf-53b9-8a7e-97fc2089dc54,SEOUL EMBARRASSED BY U.S. TROOP PLANS,,,SEOUL EMBARRASSED BY U.S. TROOP PLANS,,,,,[],,
"US plans trans-Pacific mil airlift exercise in Mar; move designed to show its capability to help S Korea in case of attack, allay its fears on planned cut in US troops",https://www.nytimes.com/1970/10/25/archives/trooplift-exercise-to-korea-is-planned.html,"US plans trans-Pacific mil airlift exercise in Mar; move designed to show its capability to help S Korea in case of attack, allay its fears on planned cut in US troops","SEOUL, South Korea, Oct. 24 —The United States plans to conduct a trans‐Pacific military airlift exercise next March to demonstrate its capability of coming quickly to the aid of South Korea in the event of an attack from the north, official South Korean sources said to day.",8,The New York Times,[],"[{'name': 'glocations', 'value': 'Far East, South and Southeast Asia and Pacific Areas', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'SEATO', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'REGIONAL PACTS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'MANEUVERS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 6, 'major': 'N'}]",1970-10-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/90f7b797-e93d-57ea-94ca-212d3009f770,208,nyt://article/90f7b797-e93d-57ea-94ca-212d3009f770,TROOP‐LIFT EXERCISE TO KOREA IS PLANNED,,,TROOP‐LIFT EXERCISE TO KOREA IS PLANNED,,,,,[],,
"UN Command accuses N Korea of 24 infractions of truce accord since Sept 8, Panmunjom session",https://www.nytimes.com/1970/10/24/archives/korean-reds-accused.html,"UN Command accuses N Korea of 24 infractions of truce accord since Sept 8, Panmunjom session","PANMUNJON, Koreo, Oct. 23 (AP)—The United Nations Command accused North Korea today of 24 infiltrations and unprovoked shootings across Korea's demilitarized zone since Sept. 8 and said that 19 armed North Korean agents had been in the “grave incidents.” Maj. Gen. Felix M. Rogers, of the United States, the senior United Nations Command representa tive in the Korean Armistice Commission, charged that through the “deliberate and unprovoked violations” of the armistice agreement, the North Korean. Government was “in reality attacking” South Korea.",5,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}]",1970-10-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/95575f29-5a69-5901-984a-439138d80baa,88,nyt://article/95575f29-5a69-5901-984a-439138d80baa,Korean Reds Accused,,,Korean Reds Accused,,,,,[],,
14 persons killed and 55 hurt when 2 trains collide in tunnel near Seoul,https://www.nytimes.com/1970/10/18/archives/korean-train-crash-kills-14.html,14 persons killed and 55 hurt when 2 trains collide in tunnel near Seoul,"SEOUL, South Korea, Oct. 17 (AP)—A passenger train and a freight train collided in a tun nel 55 miles east of Seoul today. The police said 14 persons were killed and 55 injured, most of them high school students.",79,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 2, 'major': 'N'}]",1970-10-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/ab899ded-ef9b-5bd1-abd9-44156b439725,46,nyt://article/ab899ded-ef9b-5bd1-abd9-44156b439725,Korean Train Crash Kills 14,,,Korean Train Crash Kills 14,,,,,[],,
"Defectors and other informants rept Premier Kim Il Sung's '61 promises of econ affluence have failed to materialize; say avg N Korean still lives at bare subsistence level, totally without basic conveniences; depict sterile Spartan soc ruled by strict Stalinist type regime; detail some stringent rules imposed upon populace",https://www.nytimes.com/1970/10/18/archives/life-still-hard-in-north-korea-defectors-tell-of-rationing-and-long.html,"Defectors and other informants rept Premier Kim Il Sung's '61 promises of econ affluence have failed to materialize; say avg N Korean still lives at bare subsistence level, totally without basic conveniences; depict sterile Spartan soc ruled by st...","SEOUL, South Korea, Oct. 17—When North Korea inau gurated its seven ‐ year eco nomic plan in 1961, Premier Kim II Sung promised that the people would “eat meals of rice and meat soup, wear clothes of silk and live in tile‐roofed houses” within five years.",9,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'NORTH', 'rank': 2, 'major': 'N'}]",1970-10-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/31b5e468-4b74-52d7-afd3-3060e908f49b,598,nyt://article/31b5e468-4b74-52d7-afd3-3060e908f49b,"LIFE STILL HARD IN NORTH KOREA,",,,"LIFE STILL HARD IN NORTH KOREA,",,,,,[],,
"police rept Communist spy ring, allegedly working for N Korea through secret liaison bases in Japan since '53, has been smashed; 19 S Koreans arrested",https://www.nytimes.com/1970/10/18/archives/korean-reds-rebuff-us-at-panmunjom.html,"police rept Communist spy ring, allegedly working for N Korea through secret liaison bases in Japan since '53, has been smashed; 19 S Koreans arrested","PANMUNJOM, Korea, Oct. 17 — The United Nations Com mand proposed today that both American and North Korean guards at this truce site be disarmed during meetings of the Korea Military Armistice Commission to lessen the like lihood of clashes between them. North Korea immediately re jected the proposal as “foolish” and “sneaky.”",11,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 3, 'major': 'N'}]",1970-10-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/47015f8e-b88a-5a5a-806c-b2975052d4da,204,nyt://article/47015f8e-b88a-5a5a-806c-b2975052d4da,KOREAN REDS REBUFF U.S. AT PANMUNJOM,,,KOREAN REDS REBUFF U.S. AT PANMUNJOM,,,,,[],,
"expresses hope for improved US-Rumanian relations, scores US foreign policy, s, NYC; says smaller nations must be given greater role in internatl affairs",https://www.nytimes.com/1970/10/23/archives/ceausescu-critical-of-foreign-policy-of-us-in-talk-here.html,"expresses hope for improved US-Rumanian relations, scores US foreign policy, s, NYC; says smaller nations must be given greater role in internatl affairs",President Nicolae Ceausescu of Rumania expressed hope yesterday for improved rela tions with the United. States but also criticized American foreign policy.,3,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'RUMANIA', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'FOREIGN POLICY ASSN, AMERICAN', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'DELEGATES OF MEMBER NATIONS', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'COMMUNIST-WESTERN CONFRONTATION', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'ISRAELI-ARAB CONFLICT', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': '1ST O 16 PAR', 'rank': 15, 'major': 'N'}]",1970-10-23T05:00:00+0000,article,None,Archives,Archives,nyt://article/28850b74-8287-5200-89f0-a22fbe9f3a06,180,nyt://article/28850b74-8287-5200-89f0-a22fbe9f3a06,Ceausescu Critical Of Foreign Policy Of U.S. in Talk Here,,,Ceausescu Critical Of Foreign Policy Of U.S. in Talk Here,,,,,[],,
UN Command calls for meeting of armistice comm that it called off to protest scuffle between N Korean and Amer guards,https://www.nytimes.com/1970/10/16/archives/un-command-in-korea-asks-a-meeting-tomorrow.html,UN Command calls for meeting of armistice comm that it called off to protest scuffle between N Korean and Amer guards,"SEOUL, South Korea, Oct. 15 —The United Nations Com mand proposed to North Korea today that the meeting of the armistice commission that was called off on Monday after a scuffle between North Korean and American guards now be held on Saturday at Panmun jom.",9,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}]",1970-10-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/02a5034d-63b6-5f52-9733-426c53e99a8a,128,nyt://article/02a5034d-63b6-5f52-9733-426c53e99a8a,U.N. Command in Korea Asks a Meeting Tomorrow,,,U.N. Command in Korea Asks a Meeting Tomorrow,,,,,[],,
45 persons killed and 32 hurt when train collides with school bus at unmanned crossing near Onyang,https://www.nytimes.com/1970/10/15/archives/45-koreans-killed-in-bustrain-crash.html,45 persons killed and 32 hurt when train collides with school bus at unmanned crossing near Onyang,"SEOUL, South Korea, Oct. 14 —Forty‐four junior high school boys and a bus driver were killed today when a bus carry ing them home after a school excursion collided with a train at an unmanned railroad cross ing near Onyang, 55 miles south of here.",7,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 4, 'major': 'N'}]",1970-10-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/cf41bb68-1224-5c83-b2cc-5e5c6d5b2df6,112,nyt://article/cf41bb68-1224-5c83-b2cc-5e5c6d5b2df6,45 KOREANS KILLED IN BUS‐TRAIN CRASH,,,45 KOREANS KILLED IN BUS‐TRAIN CRASH,,,,,[],,
"S Allende, Chilean expected to become new Pres, says his country will open relations with N Korea",https://www.nytimes.com/1970/10/19/archives/allende-assures-business-leaders-declares-98-of-chileans-have.html,"S Allende, Chilean expected to become new Pres, says his country will open relations with N Korea","VALPARAISO, Chile, Oct 18 —Salvador Allende, the Marx ist who is expected to become Chile's President, assured a large audience of businessmen today that 98 per cent of Chil eans would have “nothing to fear” from his government.",8,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Chile', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Chile', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Chile', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'NORTH', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Credit', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'BANK', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'AMERICAN NATIONS AND WESTERN HEMISPHERE POSSESSIONS', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Banks and Banking', 'rank': 11, 'major': 'N'}]",1970-10-19T05:00:00+0000,article,None,Archives,Archives,nyt://article/9a5da79e-e560-5408-9498-3e8f59112044,778,nyt://article/9a5da79e-e560-5408-9498-3e8f59112044,ALLENDE ASSURES BUSINESS LEADERS,,,ALLENDE ASSURES BUSINESS LEADERS,,,,By Juan de Onis Special to The New York Times,"[{'firstname': 'Juan', 'middlename': None, 'lastname': 'de Onis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
